"No.","Time","Source","Destination","Protocol","Length","Info"
"4526","5.355388","192.207.0.2","192.168.0.69","UDP","96","7329  >  63834 Len=54"
"4531","5.362621","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4545","5.389192","192.207.0.2","192.168.0.69","UDP","425","7329  >  63834 Len=383"
"4551","5.397055","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4568","5.421566","192.207.0.2","192.168.0.69","UDP","107","7329  >  63834 Len=65"
"4590","5.455022","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4592","5.455589","192.207.0.2","192.168.0.69","UDP","169","7329  >  63834 Len=127"
"4612","5.491024","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4617","5.496401","192.207.0.2","192.168.0.69","UDP","658","7329  >  63834 Len=616"
"4634","5.522355","192.207.0.2","192.168.0.69","UDP","129","7329  >  63834 Len=87"
"4636","5.525082","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4657","5.556008","192.207.0.2","192.168.0.69","UDP","177","7329  >  63834 Len=135"
"4662","5.564954","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4679","5.589854","192.207.0.2","192.168.0.69","UDP","434","7329  >  63834 Len=392"
"4700","5.622215","192.207.0.2","192.168.0.69","UDP","113","7329  >  63834 Len=71"
"4706","5.631010","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4724","5.657869","192.207.0.2","192.168.0.69","UDP","328","7329  >  63834 Len=286"
"4732","5.666000","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4747","5.690501","192.207.0.2","192.168.0.69","UDP","329","7329  >  63834 Len=287"
"4767","5.719344","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4769","5.722539","192.207.0.2","192.168.0.69","UDP","157","7329  >  63834 Len=115"
"4791","5.751972","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4798","5.763513","192.207.0.2","192.168.0.69","UDP","333","7329  >  63834 Len=291"
"4814","5.785159","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4818","5.789598","192.207.0.2","192.168.0.69","UDP","467","7329  >  63834 Len=425"
"4836","5.821843","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4838","5.823667","192.207.0.2","192.168.0.69","UDP","209","7329  >  63834 Len=167"
"4849","5.840439","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4858","5.850539","192.207.0.2","192.168.0.69","UDP","87","7329  >  63834 Len=45"
"4865","5.856194","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4866","5.856827","192.207.0.2","192.168.0.69","UDP","106","7329  >  63834 Len=64"
"4892","5.890503","192.207.0.2","192.168.0.69","UDP","141","7329  >  63834 Len=99"
"4894","5.891031","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4916","5.924346","192.207.0.2","192.168.0.69","UDP","471","7329  >  63834 Len=429"
"4918","5.925106","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4941","5.958267","192.207.0.2","192.168.0.69","UDP","139","7329  >  63834 Len=97"
"4946","5.961674","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4965","5.991040","192.207.0.2","192.168.0.69","UDP","175","7329  >  63834 Len=133"
"4968","5.996035","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4991","6.030114","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"4992","6.031413","192.207.0.2","192.168.0.69","UDP","535","7329  >  63834 Len=493"
"5014","6.060118","192.207.0.2","192.168.0.69","UDP","180","7329  >  63834 Len=138"
"5022","6.069932","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5034","6.085919","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5037","6.091302","192.207.0.2","192.168.0.69","UDP","256","7329  >  63834 Len=214"
"5059","6.121449","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5061","6.123176","192.207.0.2","192.168.0.69","UDP","252","7329  >  63834 Len=210"
"5085","6.156965","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5086","6.157615","192.207.0.2","192.168.0.69","UDP","134","7329  >  63834 Len=92"
"5109","6.190510","192.207.0.2","192.168.0.69","UDP","466","7329  >  63834 Len=424"
"5112","6.193418","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5135","6.224327","192.207.0.2","192.168.0.69","UDP","111","7329  >  63834 Len=69"
"5148","6.257091","192.207.0.2","192.168.0.69","UDP","280","7329  >  63834 Len=238"
"5153","6.265362","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5161","6.296809","192.207.0.2","192.168.0.69","UDP","512","7329  >  63834 Len=470"
"5163","6.300611","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5170","6.324202","192.207.0.2","192.168.0.69","UDP","124","7329  >  63834 Len=82"
"5175","6.337040","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5184","6.357364","192.207.0.2","192.168.0.69","UDP","178","7329  >  63834 Len=136"
"5186","6.357882","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5208","6.390247","192.207.0.2","192.168.0.69","UDP","434","7329  >  63834 Len=392"
"5216","6.392747","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5225","6.427100","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5241","6.456838","192.207.0.2","192.168.0.69","UDP","207","7329  >  63834 Len=165"
"5247","6.466407","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5255","6.490916","192.207.0.2","192.168.0.69","UDP","193","7329  >  63834 Len=151"
"5261","6.518827","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5263","6.524725","192.207.0.2","192.168.0.69","UDP","624","7329  >  63834 Len=582"
"5264","6.524725","192.207.0.2","192.168.0.69","UDP","581","7329  >  63834 Len=539"
"5265","6.524725","192.207.0.2","192.168.0.69","UDP","647","7329  >  63834 Len=605"
"5280","6.554780","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5287","6.563908","192.207.0.2","192.168.0.69","UDP","230","7329  >  63834 Len=188"
"5298","6.592347","192.207.0.2","192.168.0.69","UDP","461","7329  >  63834 Len=419"
"5312","6.625646","192.207.0.2","192.168.0.69","UDP","109","7329  >  63834 Len=67"
"5314","6.626424","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5323","6.658009","192.207.0.2","192.168.0.69","UDP","125","7329  >  63834 Len=83"
"5328","6.663002","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5339","6.692226","192.207.0.2","192.168.0.69","UDP","441","7329  >  63834 Len=399"
"5353","6.725249","192.207.0.2","192.168.0.69","UDP","181","7329  >  63834 Len=139"
"5360","6.733117","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5377","6.760899","192.207.0.2","192.168.0.69","UDP","471","7329  >  63834 Len=429"
"5385","6.766536","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5401","6.791694","192.207.0.2","192.168.0.69","UDP","355","7329  >  63834 Len=313"
"5412","6.802336","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5421","6.830098","192.207.0.2","192.168.0.69","UDP","674","7329  >  63834 Len=632"
"5422","6.830098","192.207.0.2","192.168.0.69","UDP","156","7329  >  63834 Len=114"
"5434","6.852647","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5438","6.858014","192.207.0.2","192.168.0.69","UDP","265","7329  >  63834 Len=223"
"5451","6.886980","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5453","6.891571","192.207.0.2","192.168.0.69","UDP","493","7329  >  63834 Len=451"
"5471","6.924728","192.207.0.2","192.168.0.69","UDP","237","7329  >  63834 Len=195"
"5481","6.939034","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5489","6.957753","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5490","6.957753","192.207.0.2","192.168.0.69","UDP","104","7329  >  63834 Len=62"
"5508","6.991172","192.207.0.2","192.168.0.69","UDP","268","7329  >  63834 Len=226"
"5511","6.992355","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5529","7.025248","192.207.0.2","192.168.0.69","UDP","93","7329  >  63834 Len=51"
"5534","7.026829","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5552","7.060773","192.207.0.2","192.168.0.69","UDP","327","7329  >  63834 Len=285"
"5560","7.070997","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5578","7.099703","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5580","7.100227","192.207.0.2","192.168.0.69","UDP","653","7329  >  63834 Len=611"
"5581","7.100227","192.207.0.2","192.168.0.69","UDP","269","7329  >  63834 Len=227"
"5596","7.125516","192.207.0.2","192.168.0.69","UDP","72","7329  >  63834 Len=30"
"5606","7.134702","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5614","7.152497","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5618","7.160246","192.207.0.2","192.168.0.69","UDP","336","7329  >  63834 Len=294"
"5635","7.187772","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5637","7.192384","192.207.0.2","192.168.0.69","UDP","448","7329  >  63834 Len=406"
"5656","7.222900","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5659","7.225979","192.207.0.2","192.168.0.69","UDP","152","7329  >  63834 Len=110"
"5681","7.261847","192.207.0.2","192.168.0.69","UDP","239","7329  >  63834 Len=197"
"5690","7.274929","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5700","7.293150","192.207.0.2","192.168.0.69","UDP","665","7329  >  63834 Len=623"
"5725","7.326695","192.207.0.2","192.168.0.69","UDP","214","7329  >  63834 Len=172"
"5729","7.329216","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5752","7.365504","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5753","7.366681","192.207.0.2","192.168.0.69","UDP","720","7329  >  63834 Len=678"
"5754","7.366681","192.207.0.2","192.168.0.69","UDP","266","7329  >  63834 Len=224"
"5770","7.392355","192.207.0.2","192.168.0.69","UDP","343","7329  >  63834 Len=301"
"5779","7.401661","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5794","7.426436","192.207.0.2","192.168.0.69","UDP","202","7329  >  63834 Len=160"
"5801","7.436005","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5813","7.458561","192.207.0.2","192.168.0.69","UDP","127","7329  >  63834 Len=85"
"5822","7.471521","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5833","7.490260","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5834","7.492621","192.207.0.2","192.168.0.69","UDP","379","7329  >  63834 Len=337"
"5858","7.525915","192.207.0.2","192.168.0.69","UDP","154","7329  >  63834 Len=112"
"5869","7.544786","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5879","7.559330","192.207.0.2","192.168.0.69","UDP","793","7329  >  63834 Len=751"
"5888","7.568904","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"5903","7.593384","192.207.0.2","192.168.0.69","UDP","157","7329  >  63834 Len=115"
"5994","7.631945","192.207.0.2","192.168.0.69","UDP","382","7329  >  63834 Len=340"
"5999","7.634826","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6011","7.659989","192.207.0.2","192.168.0.69","UDP","143","7329  >  63834 Len=101"
"6019","7.670998","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6028","7.693814","192.207.0.2","192.168.0.69","UDP","369","7329  >  63834 Len=327"
"6044","7.721868","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6047","7.725782","192.207.0.2","192.168.0.69","UDP","118","7329  >  63834 Len=76"
"6063","7.758023","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6064","7.759734","192.207.0.2","192.168.0.69","UDP","247","7329  >  63834 Len=205"
"6083","7.795510","192.207.0.2","192.168.0.69","UDP","616","7329  >  63834 Len=574"
"6094","7.811028","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6101","7.826317","192.207.0.2","192.168.0.69","UDP","252","7329  >  63834 Len=210"
"6104","7.826965","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6127","7.860255","192.207.0.2","192.168.0.69","UDP","292","7329  >  63834 Len=250"
"6131","7.863794","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6153","7.897997","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6154","7.899057","192.207.0.2","192.168.0.69","UDP","328","7329  >  63834 Len=286"
"6176","7.927136","192.207.0.2","192.168.0.69","UDP","259","7329  >  63834 Len=217"
"6182","7.934583","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6196","7.960819","192.207.0.2","192.168.0.69","UDP","217","7329  >  63834 Len=175"
"6199","7.970008","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6203","7.987922","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6206","7.994211","192.207.0.2","192.168.0.69","UDP","327","7329  >  63834 Len=285"
"6212","8.007160","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6215","8.021406","192.207.0.2","192.168.0.69","UDP","87","7329  >  63834 Len=45"
"6218","8.021850","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6222","8.026701","192.207.0.2","192.168.0.69","UDP","263","7329  >  63834 Len=221"
"6232","8.060649","192.207.0.2","192.168.0.69","UDP","161","7329  >  63834 Len=119"
"6236","8.079931","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6242","8.094076","192.207.0.2","192.168.0.69","UDP","227","7329  >  63834 Len=185"
"6248","8.095835","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6260","8.126876","192.207.0.2","192.168.0.69","UDP","222","7329  >  63834 Len=180"
"6263","8.130246","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6288","8.166551","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6291","8.167260","192.207.0.2","192.168.0.69","UDP","607","7329  >  63834 Len=565"
"6301","8.195922","192.207.0.2","192.168.0.69","UDP","548","7329  >  63834 Len=506"
"6306","8.201947","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6325","8.227490","192.207.0.2","192.168.0.69","UDP","152","7329  >  63834 Len=110"
"6332","8.236657","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6348","8.260795","192.207.0.2","192.168.0.69","UDP","96","7329  >  63834 Len=54"
"6360","8.274418","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6373","8.294078","192.207.0.2","192.168.0.69","UDP","311","7329  >  63834 Len=269"
"6401","8.328087","192.207.0.2","192.168.0.69","UDP","167","7329  >  63834 Len=125"
"6412","8.345720","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6425","8.360396","192.207.0.2","192.168.0.69","UDP","79","7329  >  63834 Len=37"
"6430","8.363270","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6457","8.395048","192.207.0.2","192.168.0.69","UDP","399","7329  >  63834 Len=357"
"6459","8.398933","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6481","8.431308","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6487","8.434830","192.207.0.2","192.168.0.69","UDP","483","7329  >  63834 Len=441"
"6507","8.462753","192.207.0.2","192.168.0.69","UDP","549","7329  >  63834 Len=507"
"6513","8.467892","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6530","8.495391","192.207.0.2","192.168.0.69","UDP","380","7329  >  63834 Len=338"
"6540","8.507990","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6552","8.522772","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6557","8.527366","192.207.0.2","192.168.0.69","UDP","621","7329  >  63834 Len=579"
"6579","8.560456","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6580","8.561440","192.207.0.2","192.168.0.69","UDP","180","7329  >  63834 Len=138"
"6605","8.596755","192.207.0.2","192.168.0.69","UDP","368","7329  >  63834 Len=326"
"6609","8.600900","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6628","8.626995","192.207.0.2","192.168.0.69","UDP","137","7329  >  63834 Len=95"
"6633","8.635365","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6651","8.661580","192.207.0.2","192.168.0.69","UDP","193","7329  >  63834 Len=151"
"6662","8.674371","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6675","8.692645","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6683","8.701154","192.207.0.2","192.168.0.69","UDP","593","7329  >  63834 Len=551"
"6696","8.727500","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6698","8.727890","192.207.0.2","192.168.0.69","UDP","226","7329  >  63834 Len=184"
"6720","8.763024","192.207.0.2","192.168.0.69","UDP","361","7329  >  63834 Len=319"
"6722","8.763932","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6738","8.795446","192.207.0.2","192.168.0.69","UDP","189","7329  >  63834 Len=147"
"6739","8.795446","192.207.0.2","192.168.0.69","UDP","470","7329  >  63834 Len=428"
"6744","8.798005","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6762","8.828290","192.207.0.2","192.168.0.69","UDP","188","7329  >  63834 Len=146"
"6764","8.832279","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6783","8.861707","192.207.0.2","192.168.0.69","UDP","185","7329  >  63834 Len=143"
"6787","8.866168","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6799","8.894478","192.207.0.2","192.168.0.69","UDP","197","7329  >  63834 Len=155"
"6810","8.905871","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6823","8.929609","192.207.0.2","192.168.0.69","UDP","148","7329  >  63834 Len=106"
"6832","8.941787","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6848","8.970490","192.207.0.2","192.168.0.69","UDP","467","7329  >  63834 Len=425"
"6866","8.996313","192.207.0.2","192.168.0.69","UDP","404","7329  >  63834 Len=362"
"6872","9.003655","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6886","9.028416","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6902","9.058571","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6906","9.062249","192.207.0.2","192.168.0.69","UDP","152","7329  >  63834 Len=110"
"6932","9.095655","192.207.0.2","192.168.0.69","UDP","339","7329  >  63834 Len=297"
"6934","9.097490","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6951","9.129603","192.207.0.2","192.168.0.69","UDP","162","7329  >  63834 Len=120"
"6959","9.136419","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6970","9.155739","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"6972","9.162222","192.207.0.2","192.168.0.69","UDP","167","7329  >  63834 Len=125"
"7005","9.195787","192.207.0.2","192.168.0.69","UDP","301","7329  >  63834 Len=259"
"7036","9.228192","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"7053","9.255297","192.207.0.2","192.168.0.69","UDP","453","7329  >  63834 Len=411"
"7057","9.258180","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"7062","9.264780","192.207.0.2","192.168.0.69","UDP","228","7329  >  63834 Len=186"
"7082","9.295977","192.207.0.2","192.168.0.69","UDP","428","7329  >  63834 Len=386"
"7105","9.329736","192.207.0.2","192.168.0.69","UDP","148","7329  >  63834 Len=106"
